2020;KOORDINATION;Zonenweitsprung;point;m;6;7;18;21;24;Zonenweitsprung
2020;KOORDINATION;Zonenweitsprung;point;m;8;9;27;30;33;Zonenweitsprung
2020;KOORDINATION;Weitsprung;meter;m;10;11;260;290;320;Weitsprung
2020;KOORDINATION;Weitsprung;meter;m;12;13;320;350;380;Weitsprung
2020;KOORDINATION;Weitsprung;meter;m;14;15;380;410;440;Weitsprung
2020;KOORDINATION;Weitsprung;meter;m;16;17;430;460;490;Weitsprung
2020;KOORDINATION;Drehwurf;point;m;6;7;15;18;24;Drehwurf
2020;KOORDINATION;Drehwurf;point;m;8;9;21;27;33;Drehwurf
2020;KOORDINATION;Drehwurf;point;m;10;11;33;39;45;Drehwurf
2020;KOORDINATION;Schleuderball;meter;m;12;13;1950;2400;2750;Schleuderball
2020;KOORDINATION;Schleuderball;meter;m;14;15;2350;2800;3200;Schleuderball
2020;KOORDINATION;Schleuderball;meter;m;16;17;2750;3200;3650;Schleuderball
2020;KOORDINATION;Seilspringen;point;m;6;7;10;15;25;Grundsprung vorwärts mit oder ohne Zwischensprung ODER Galoppsprung
2020;KOORDINATION;Seilspringen;point;m;8;9;10;15;25;Grundsprung vorwärts mit oder ohne Zwischensprung ODER Galoppsprung
2020;KOORDINATION;Seilspringen;point;m;10;11;20;30;40;Grundsprung vorwärts ohne Zwischensprung
2020;KOORDINATION;Seilspringen;point;m;12;13;10;20;30;Grundsprung rückwärts ohne Zwischensprung
2020;KOORDINATION;Seilspringen;point;m;14;15;10;15;20;Kreuzdurchschlag ohne Zwischensprung
2020;KOORDINATION;Seilspringen;point;m;16;17;10;15;20;Kreuzdurchschlag ohne Zwischensprung
2020;KOORDINATION;Gerätturnen;bool;m;6;7;1;1;1;Schwebebalken
2020;KOORDINATION;Gerätturnen;bool;m;8;9;1;1;1;Reck
2020;KOORDINATION;Gerätturnen;bool;m;10;11;1;1;1;Ringe
2020;KOORDINATION;Gerätturnen;bool;m;12;13;1;1;1;Boden
2020;KOORDINATION;Gerätturnen;bool;m;14;15;1;1;1;Boden
2020;KOORDINATION;Gerätturnen;bool;m;16;17;1;1;1;Boden
2020;AUSDAUER;800 m Lauf;minute;d;6;7;340000;300000;255000;""
2020;AUSDAUER;800 m Lauf;minute;d;8;9;325000;280000;235000;""
2020;AUSDAUER;800 m Lauf;minute;d;10;11;305000;260000;215000;""
2020;AUSDAUER;800 m Lauf;minute;d;12;13;285000;240000;195000;""
2020;AUSDAUER;800 m Lauf;minute;d;14;15;260000;220000;180000;""
2020;AUSDAUER;800 m Lauf;minute;d;16;17;245000;205000;165000;""
2020;AUSDAUER;Dauer-/Geländelauf;minute;d;6;7;600000;900000;1200000;""
2020;AUSDAUER;Dauer-/Geländelauf;minute;d;8;9;720000;1020000;1380000;""
2020;AUSDAUER;Dauer-/Geländelauf;minute;d;10;11;1020000;1500000;2100000;""
2020;AUSDAUER;Dauer-/Geländelauf;minute;d;12;13;1500000;2100000;2700000;""
2020;AUSDAUER;Dauer-/Geländelauf;minute;d;14;15;2100000;2700000;3600000;""
2020;AUSDAUER;Dauer-/Geländelauf;minute;d;16;17;3300000;4800000;5400000;""
2020;AUSDAUER;Schwimmen;minute;d;6;7;540000;440000;370000;200 m
2020;AUSDAUER;Schwimmen;minute;d;8;9;480000;405000;340000;200 m
2020;AUSDAUER;Schwimmen;minute;d;10;11;420000;380000;310000;200 m
2020;AUSDAUER;Schwimmen;minute;d;12;13;810000;690000;585000;400 m
2020;AUSDAUER;Schwimmen;minute;d;14;15;720000;615000;530000;400 m
2020;AUSDAUER;Schwimmen;minute;d;16;17;660000;580000;500000;400 m
2020;AUSDAUER;Radfahren;minute;d;8;9;1590000;1410000;1230000;5 km
2020;AUSDAUER;Radfahren;minute;d;10;11;2910000;2460000;2010000;10 km
2020;AUSDAUER;Radfahren;minute;d;12;13;2580000;2220000;1890000;10 km
2020;AUSDAUER;Radfahren;minute;d;14;15;1920000;1680000;1440000;10 km
2020;AUSDAUER;Radfahren;minute;d;16;17;1620000;1410000;1230000;10 km
2020;KRAFT;Werfen;meter;d;6;7;1200;1500;1700;Schlagball(80g)
2020;KRAFT;Werfen;meter;d;8;9;1700;2000;2300;Schlagball(80g)
2020;KRAFT;Werfen;meter;d;10;11;2100;2500;2800;Schlagball(80g)
2020;KRAFT;Werfen;meter;d;12;13;2600;3000;3300;Wurfball(200g)
2020;KRAFT;Werfen;meter;d;14;15;3000;3400;3700;Wurfball(200g)
2020;KRAFT;Werfen;meter;d;16;17;3400;3800;4200;Wurfball(200g)
2020;KRAFT;Kugelstoßen;meter;d;12;13;625;675;725;3kg
2020;KRAFT;Kugelstoßen;meter;d;14;15;700;750;800;4kg
2020;KRAFT;Kugelstoßen;meter;d;16;17;750;800;850;5kg
2020;KRAFT;Standweitsprung;meter;d;6;7;115;135;150;""
2020;KRAFT;Standweitsprung;meter;d;8;9;130;150;165;""
2020;KRAFT;Standweitsprung;meter;d;10;11;150;170;185;""
2020;KRAFT;Standweitsprung;meter;d;12;13;170;190;205;""
2020;KRAFT;Standweitsprung;meter;d;14;15;190;205;225;""
2020;KRAFT;Standweitsprung;meter;d;16;17;205;220;240;""
2020;KRAFT;Gerätturnen;bool;d;6;7;1;1;1;Boden
2020;KRAFT;Gerätturnen;bool;d;8;9;1;1;1;Boden
2020;KRAFT;Gerätturnen;bool;d;10;11;1;1;1;Barren
2020;KRAFT;Gerätturnen;bool;d;12;13;1;1;1;Reck
2020;KRAFT;Gerätturnen;bool;d;14;15;1;1;1;Boden
2020;KRAFT;Gerätturnen;bool;d;16;17;1;1;1;Reck
2020;SCHNELLIGKEIT;Laufen;second;d;6;7;7700;6800;6000;30m
2020;SCHNELLIGKEIT;Laufen;second;d;8;9;7200;6400;5700;30m
2020;SCHNELLIGKEIT;Laufen;second;d;10;11;10300;9300;8400;50m
2020;SCHNELLIGKEIT;Laufen;second;d;12;13;9700;8900;8100;50m
2020;SCHNELLIGKEIT;Laufen;second;d;14;15;17000;15400;14100;100m
2020;SCHNELLIGKEIT;Laufen;second;d;16;17;16300;14800;13500;100m
2020;SCHNELLIGKEIT;25m Schwimmen;second;d;6;7;46000;38000;30000;""
2020;SCHNELLIGKEIT;25m Schwimmen;second;d;8;9;41000;33000;26000;""
2020;SCHNELLIGKEIT;25m Schwimmen;second;d;10;11;36000;29000;22500;""
2020;SCHNELLIGKEIT;25m Schwimmen;second;d;12;13;33000;27000;21000;""
2020;SCHNELLIGKEIT;25m Schwimmen;second;d;14;15;31000;25500;20000;""
2020;SCHNELLIGKEIT;25m Schwimmen;second;d;16;17;29500;24500;19000;""
2020;SCHNELLIGKEIT;200m Radfahren;second;d;8;9;38000;33000;28000;""
2020;SCHNELLIGKEIT;200m Radfahren;second;d;10;11;35000;30500;26000;""
2020;SCHNELLIGKEIT;200m Radfahren;second;d;12;13;29500;26000;22500;""
2020;SCHNELLIGKEIT;200m Radfahren;second;d;14;15;24000;21500;19000;""
2020;SCHNELLIGKEIT;200m Radfahren;second;d;16;17;22000;19500;17000;""
2020;SCHNELLIGKEIT;Gerätturnen;bool;d;6;7;1;1;1;Sprung
2020;SCHNELLIGKEIT;Gerätturnen;bool;d;8;9;1;1;1;Boden
2020;SCHNELLIGKEIT;Gerätturnen;bool;d;10;11;1;1;1;Sprung
2020;SCHNELLIGKEIT;Gerätturnen;bool;d;12;13;1;1;1;Sprung
2020;SCHNELLIGKEIT;Gerätturnen;bool;d;14;15;1;1;1;Sprung
2020;SCHNELLIGKEIT;Gerätturnen;bool;d;16;17;1;1;1;Sprung
2020;KOORDINATION;Hochsprung;meter;d;10;11;85;95;105;""
2020;KOORDINATION;Hochsprung;meter;d;12;13;95;105;115;""
2020;KOORDINATION;Hochsprung;meter;d;14;15;110;120;130;""
2020;KOORDINATION;Hochsprung;meter;d;16;17;120;130;140;""
2020;KOORDINATION;Zonenweitsprung;point;d;6;7;18;21;24;Zonenweitsprung
2020;KOORDINATION;Zonenweitsprung;point;d;8;9;27;30;33;Zonenweitsprung
2020;KOORDINATION;Weitsprung;meter;d;10;11;260;290;320;Weitsprung
2020;KOORDINATION;Weitsprung;meter;d;12;13;320;350;380;Weitsprung
2020;KOORDINATION;Weitsprung;meter;d;14;15;380;410;440;Weitsprung
2020;KOORDINATION;Weitsprung;meter;d;16;17;430;460;490;Weitsprung
2020;KOORDINATION;Drehwurf;point;d;6;7;15;18;24;Drehwurf
2020;KOORDINATION;Drehwurf;point;d;8;9;21;27;33;Drehwurf
2020;KOORDINATION;Drehwurf;point;d;10;11;33;39;45;Drehwurf
2020;KOORDINATION;Schleuderball;meter;d;12;13;1950;2400;2750;Schleuderball
2020;KOORDINATION;Schleuderball;meter;d;14;15;2350;2800;3200;Schleuderball
2020;KOORDINATION;Schleuderball;meter;d;16;17;2750;3200;3650;Schleuderball
2020;KOORDINATION;Seilspringen;point;d;6;7;10;15;25;Grundsprung vorwärts mit oder ohne Zwischensprung ODER Galoppsprung
2020;KOORDINATION;Seilspringen;point;d;8;9;10;15;25;Grundsprung vorwärts mit oder ohne Zwischensprung ODER Galoppsprung
2020;KOORDINATION;Seilspringen;point;d;10;11;20;30;40;Grundsprung vorwärts ohne Zwischensprung
2020;KOORDINATION;Seilspringen;point;d;12;13;10;20;30;Grundsprung rückwärts ohne Zwischensprung
2020;KOORDINATION;Seilspringen;point;d;14;15;10;15;20;Kreuzdurchschlag ohne Zwischensprung
2020;KOORDINATION;Seilspringen;point;d;16;17;10;15;20;Kreuzdurchschlag ohne Zwischensprung
2020;KOORDINATION;Gerätturnen;bool;d;6;7;1;1;1;Schwebebalken
2020;KOORDINATION;Gerätturnen;bool;d;8;9;1;1;1;Reck
2020;KOORDINATION;Gerätturnen;bool;d;10;11;1;1;1;Ringe
2020;KOORDINATION;Gerätturnen;bool;d;12;13;1;1;1;Boden
2020;KOORDINATION;Gerätturnen;bool;d;14;15;1;1;1;Boden
2020;KOORDINATION;Gerätturnen;bool;d;16;17;1;1;1;Boden
